Categories,Available Services,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Smart Home,SC&VAS,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.98853515625,4.431705729166667,4.874876302083333,5.318046875,5.761217447916667,6.204388020833333,6.64755859375,7.090729166666667,7.090729166666667,7.090729166666667,7.560543402777778,8.030357638888889,8.500171875,9.31563515625,10.1310984375,10.946561718749999,11.762025,12.57748828125,13.29101865234375,14.0045490234375,14.71807939453125,15.431609765625002,16.14514013671875,16.8586705078125,17.57220087890625,18.28573125,18.99926162109375,19.712791992187498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Smart Home -> Digital Assistant -> Amazon,SC&VAS,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.98853515625,4.431705729166667,4.874876302083333,5.318046875,5.761217447916667,6.204388020833333,6.64755859375,7.090729166666667,7.090729166666667,7.090729166666667,7.560543402777778,8.030357638888889,8.500171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Smart Home -> Digital Assistant -> Apple,SC&VAS,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.98853515625,4.431705729166667,4.874876302083333,5.318046875,5.761217447916667,6.204388020833333,6.64755859375,7.090729166666667,7.090729166666667,7.090729166666667,7.560543402777778,8.030357638888889,8.500171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Smart Home -> Digital Assistant -> Google,SC&VAS,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.98853515625,4.431705729166667,4.874876302083333,5.318046875,5.761217447916667,6.204388020833333,6.64755859375,7.090729166666667,7.090729166666667,7.090729166666667,7.560543402777778,8.030357638888889,8.500171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Smart Home -> Digital Assistant -> Other,SC&VAS,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.98853515625,4.431705729166667,4.874876302083333,5.318046875,5.761217447916667,6.204388020833333,6.64755859375,7.090729166666667,7.090729166666667,7.090729166666667,7.560543402777778,8.030357638888889,8.500171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Computers,,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,16.27080078125,18.07866753472222,19.886534288194444,21.694401041666666,23.502267795138888,25.31013454861111,27.118001302083332,28.925868055555554,28.925868055555554,28.925868055555554,31.94311516203704,34.960362268518516,37.977609375,43.21468828125,48.451767187499996,53.68884609375,58.925925,64.16300390625,68.74544794921874,73.3278919921875,77.91033603515626,82.49278007812501,87.07522412109375,91.65766816406251,96.24011220703126,100.82255625,105.40500029296874,109.98744433593751,110.24342177216153,110.49960579698345,110.75601109712633,111.01265398603982,111.2695526535753,111.52672746550236,111.78420132530627,112.0420001144891,112.3001532327502,112.55869426653864,112.8176618244281,113.07710059191277,113.33706267864918,113.59760936119784,113.85881336934439,114.12076193308954,114.38356091579668,114.64734053401229,114.91226345604788,115.17853657479026,115.44642865581032,115.71629777147766,115.9886358490453,116.26414497875712,116.54387719206346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Computers -> Desktops,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.924296874999996,40.85337890625,45.782460937500005,50.71154296875,55.640625,60.56970703125,64.88265380859374,69.1956005859375,73.50854736328125,77.82149414062499,82.13444091796875,86.4473876953125,90.76033447265624,95.07328125000001,99.38622802734375,103.6991748046875,103.93362006927205,104.16826004325895,104.40310856947283,104.63818102403847,104.87349455172179,105.10906834825145,105.34492400134718,105.58108590574628,105.81758177237808,106.0544432585437,106.29170675534627,106.52941438195235,106.76761525552092,107.00636713394256,107.2457385709753,107.48581178841611,107.72668657213077,107.96848566375573,108.21136239474342,108.45551178394199,108.70118717359338,108.94872609027755,109.19859223873507,109.45144743521129,109.70828337320769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Computers -> All In One Computers,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.599484375,41.62984453125,46.660204687500006,51.69056484375001,56.72092500000001,61.751285156250006,66.15285029296876,70.55441542968751,74.95598056640625,79.35754570312501,83.75911083984376,88.16067597656252,92.56224111328126,96.96380625,101.36537138671875,105.76693652343751,106.01158716272425,106.2564329518349,106.50148776550887,106.74676701536525,106.9922878857983,107.2380696169651,107.48413384661939,107.73050502611977,107.97721093081009,108.22428329169378,34.36468083496093,34.60361923828124,34.84255764160155,35.08149604492186,35.320434448242175,35.559372851562486,35.7983112548828,36.03724965820311,36.27618806152342,36.51512646484373,36.75406486816404,36.993003271484355,37.23194167480467,37.470880078124985,37.709818481445296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Computers -> Laptops,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.692847222222227,19.399575231481485,21.106303240740743,22.813031250000005,25.775423437500002,28.737815625000007,31.700207812500004,34.662600000000005,37.624992187500006,40.21708535156251,42.80917851562501,45.40127167968751,47.993364843750015,50.58545800781251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Computers -> Monitors,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.092859375000003,23.79722578125,26.501592187500002,29.205958593750005,31.910325000000004,34.61469140625,36.98101201171875,39.347332617187504,41.71365322265625,44.079973828125006,46.44629443359375,48.81261503906251,51.17893564453125,53.54525625000001,55.91157685546875,58.2778974609375,58.4256422487571,58.573484959180995,58.721432554887855,58.869492769843006,59.017674227688175,59.16598658376625,59.314440696680634,59.46304883708237,59.6118249438226,59.76078494098276,59.90994713401828,60.0593327099611,60.20896637631458,60.35887718751719,60.5090996292064,60.65967506324682,60.810653687901365,60.96209725054381,61.11408288861307,61.2667087132814,61.42010217988083,61.574433100111264,61.72993477209223,61.88694017586705,62.045948276985534,62.207756513117225,62.37375858782552,62.546737684893074,62.73363911294114,72.08143432617189,0.0,0.0,0.0,0.0,0.0
Electronics -> Computers -> Networking,SC&VAS,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,14.462934027777777,16.27080078125,18.07866753472222,19.886534288194444,21.694401041666666,23.502267795138888,25.31013454861111,27.118001302083332,28.925868055555554,28.925868055555554,28.925868055555554,31.94311516203704,34.960362268518516,37.977609375,43.21468828125,48.451767187499996,53.68884609375,58.925925,64.16300390625,68.74544794921874,73.3278919921875,77.91033603515626,82.49278007812501,87.07522412109375,91.65766816406251,96.24011220703126,100.82255625,105.40500029296874,109.98744433593751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Digital Picture Frames,SC&VAS,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.5453645833333334,3.98853515625,4.431705729166667,4.874876302083333,5.318046875,5.761217447916667,6.204388020833333,6.64755859375,7.090729166666667,7.090729166666667,7.090729166666667,7.560543402777778,8.030357638888889,8.500171875,9.31563515625,10.1310984375,10.946561718749999,11.762025,12.57748828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drone,,0.0,0.0,0.0,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,4.318359375,4.798177083333332,5.277994791666666,5.7578125,6.237630208333332,6.717447916666666,7.197265625,7.677083333333332,7.677083333333332,7.677083333333332,8.215305555555554,8.753527777777776,9.29175,10.22595,11.160149999999998,12.094349999999999,13.02855,13.96275,14.780175,15.597599999999998,16.415025,17.23245,18.049874999999997,18.8673,19.684725,20.50215,21.319575,22.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Drones & Quadcopters -> Accessories,SC,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.5460742187499994,2.828971354166666,3.111868489583333,3.3947656249999993,3.677662760416666,3.960559895833333,4.243457031249999,4.526354166666666,4.526354166666666,4.526354166666666,4.696991319444444,4.867628472222222,5.038265625,5.33444296875,5.6306203125000005,5.926797656250001,6.222975000000001,6.519152343750001,6.778307519531251,7.037462695312501,7.29661787109375,7.555773046875,7.81492822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Drones & Quadcopters -> Drones & Quadcopters Vehicles,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.838541666666666,4.318359375,4.798177083333332,5.277994791666666,5.7578125,6.237630208333332,6.717447916666666,7.197265625,7.677083333333332,7.677083333333332,7.677083333333332,8.215305555555554,8.753527777777776,9.29175,10.22595,11.160149999999998,12.094349999999999,13.02855,13.96275,14.780175,15.597599999999998,16.415025,17.23245,18.049874999999997,18.8673,19.684725,20.50215,21.319575,22.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPS,,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,4.318359375,4.798177083333332,5.277994791666666,5.7578125,6.237630208333332,6.717447916666666,7.197265625,7.677083333333332,7.677083333333332,7.677083333333332,8.215305555555554,8.753527777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> GPS & Navigation -> GPS Unit,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.838541666666666,4.318359375,4.798177083333332,5.277994791666666,5.7578125,6.237630208333332,6.717447916666666,7.197265625,7.677083333333332,7.677083333333332,7.677083333333332,8.215305555555554,8.753527777777776,9.29175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> GPS & Navigation -> GPS Accessories,SC,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.5460742187499994,2.828971354166666,3.111868489583333,3.3947656249999993,3.677662760416666,3.960559895833333,4.243457031249999,4.526354166666666,4.526354166666666,4.526354166666666,4.696991319444444,4.867628472222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Headphones,,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,15.5934375,17.32604166666667,19.058645833333333,20.79125,22.523854166666666,24.256458333333335,25.989062500000003,27.721666666666668,27.721666666666668,27.721666666666668,30.59842361111111,33.47518055555555,36.3519375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Headphones & Portable Speakers -> Accessories,SC,4.775729166666666,4.775729166666666,4.775729166666666,4.775729166666666,4.775729166666666,4.775729166666666,4.775729166666666,4.775729166666666,5.372695312499999,5.9696614583333325,6.5666276041666665,7.1635937499999995,7.760559895833333,8.357526041666667,8.9544921875,9.551458333333333,9.551458333333333,9.551458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Headphones & Portable Speakers -> In Ear Headphones,SC&VAS,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,15.5934375,17.32604166666667,19.058645833333333,20.79125,22.523854166666666,24.256458333333335,25.989062500000003,27.721666666666668,27.721666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Headphones & Portable Speakers -> Over Ear Headphones,SC&VAS,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,15.5934375,17.32604166666667,19.058645833333333,20.79125,22.523854166666666,24.256458333333335,25.989062500000003,27.721666666666668,27.721666666666668,27.721666666666668,30.59842361111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Headphones & Portable Speakers -> Portable Speakers,SC&VAS,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,13.860833333333334,15.5934375,17.32604166666667,19.058645833333333,20.79125,22.523854166666666,24.256458333333335,25.989062500000003,27.721666666666668,27.721666666666668,27.721666666666668,30.59842361111111,33.47518055555555,36.3519375,41.345165625,46.33839375,51.331621875,56.324850000000005,61.318078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Home Audio,,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,4.318359375,4.798177083333332,5.277994791666666,5.7578125,6.237630208333332,6.717447916666666,7.197265625,7.677083333333332,7.677083333333332,7.677083333333332,8.215305555555554,8.753527777777776,9.29175,10.22595,11.160149999999998,12.094349999999999,13.02855,13.96275,14.780175,15.597599999999998,16.415025,17.23245,18.049874999999997,18.8673,19.684725,20.50215,21.319575,22.137,22.18826670729114,22.239563358142547,22.290892082755654,22.342255247384678,22.39365549057924,22.44509576666374,22.496579398260437,22.548110140212078,22.599692258009007,22.651330624859284,22.703030842987175,22.75479939680082,22.80664384853784,22.85857309136098,22.910597681418572,22.962730280413254,23.014986255976048,23.0673845125811,23.11994866811647,23.172708764397264,23.225703831555826,23.278985874795396,23.332626348845817,23.386727249571468,23.441441433677703,23.49701322535001,23.553869699323915,23.612863857020102,23.67612476246842,26.905312499999997,34.05778125,41.21025,48.36271875,55.515187499999996,62.66765625
Electronics -> Home Audio & Theater -> Accessories,SC,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.263177083333333,2.5460742187499994,2.828971354166666,3.111868489583333,3.3947656249999993,3.677662760416666,3.960559895833333,4.243457031249999,4.526354166666666,4.526354166666666,4.526354166666666,4.696991319444444,4.867628472222222,5.038265625,5.33444296875,5.6306203125000005,5.926797656250001,6.222975000000001,6.519152343750001,6.778307519531251,7.037462695312501,7.29661787109375,7.555773046875,7.81492822265625,8.0740833984375,8.33323857421875,8.592393750000001,8.851548925781252,9.1107041015625,9.161095385742188,9.211486669921875,9.261877954101562,9.31226923828125,9.362660522460937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Home Audio & Theater -> Clock Radio,SC&VAS,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,4.318359375,4.798177083333332,5.277994791666666,5.7578125,6.237630208333332,6.717447916666666,7.197265625,7.677083333333332,7.677083333333332,7.677083333333332,8.215305555555554,8.753527777777776,9.29175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Home Audio & Theater -> DVD & Blu-ray Players,SC&VAS,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,3.838541666666666,4.318359375,4.798177083333332,5.277994791666666,5.7578125,6.237630208333332,6.717447916666666,7.197265625,7.677083333333332,7.677083333333332,7.677083333333332,8.215305555555554,8.753527777777776,9.29175,10.22595,11.160149999999998,12.094349999999999,13.02855,13.96275,14.780175,15.597599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics -> Home Audio & Theater -> Home Theatre In a Box,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29175,10.22595,11.160149999999998,12.094349999999999,13.02855,13.96275,14.780175,15.597599999999998,16.415025,17.23245,18.049874999999997,18.8673,19.684725,20.50215,21.319575,22.137,22.18826670729114,22.239563358142547,22.290892082755654,22.342255247384678,22.39365549057924,22.44509576666374,22.496579398260437,22.548110140212078,22.599692258009007,22.651330624859284,22.703030842987175,22.75479939680082,22.80664384853784,22.85857309136098,22.910597681418572,22.962730280413254,23.014986255976048,23.0673845125811,23.11994866811647,23.172708764397264,23.225703831555826,23.278985874795396,23.332626348845817,23.386727249571468,23.441441433677703,23.49701322535001,23.553869699323915,23.612863857020102,23.67612476246842,26.905312499999997,34.05778125,41.21025,48.36271875,55.515187499999996,62.66765625
Electronics -> Home Audio & Theater -> Media Streaming Players (IPTV),SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5453645833333334,3.98853515625,4.431705729166667,4.874876302083333,5.318046875,5.761217447916667,6.204388020833333,6.64755859375,7.090729166666667,7.090729166666667,7.090729166666667,7.560543402777778,8.030357638888889,8.500171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electronics -> Home Audio & Theater -> Receivers, CD Players, Turntables",SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29175,10.22595,11.160149999999998,12.094349999999999,13.02855,13.96275,14.780175,15.597599999999998,16.415025,17.23245,18.049874999999997,18.8673,19.684725,20.50215,21.319575,22.137,22.18826670729114,22.239563358142547,22.290892082755654,22.342255247384678,22.39365549057924,22.44509576666374,22.496579398260437,22.548110140212078,22.599692258009007,22.651330624859284,22.703030842987175,22.75479939680082,22.80664384853784,22.85857309136098,22.910597681418572,22.962730280413254,23.014986255976048,23.0673845125811,23.11994866811647,23.172708764397264,23.225703831555826,23.278985874795396,23.332626348845817,23.386727249571468,23.441441433677703,23.49701322535001,23.553869699323915,23.612863857020102,23.67612476246842,26.905312499999997,0.0,0.0,0.0,0.0,0.0
Electronics -> Home Audio & Theater -> Receivers,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29175,10.22595,11.160149999999998,12.094349999999999,13.02855,13.96275,14.780175,15.597599999999998,16.415025,17.23245,18.049874999999997,18.8673,19.684725,20.50215,21.319575,22.137,22.18826670729114,22.239563358142547,22.290892082755654,22.342255247384678,22.39365549057924,22.44509576666374,22.496579398260437,22.548110140212078,22.599692258009007,22.651330624859284,22.703030842987175,22.75479939680082,22.80664384853784,22.85857309136098,22.910597681418572,22.962730280413254,23.014986255976048,23.0673845125811,23.11994866811647,23.172708764397264,23.225703831555826,23.278985874795396,23.332626348845817,23.386727249571468,23.441441433677703,23.49701322535001,23.553869699323915,23.612863857020102,23.67612476246842,26.905312499999997,0.0,0.0,0.0,0.0,0.0
Electronics -> Home Audio & Theater -> Shelf Stereo System,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29175,10.22595,11.160149999999998,12.094349999999999,13.02855,13.96275,14.780175,15.597599999999998,16.415025,17.23245,18.049874999999997,18.8673,19.684725,20.50215,21.319575,22.137,22.18826670729114,22.239563358142547,22.290892082755654,22.342255247384678,22.39365549057924,22.44509576666374,22.496579398260437,22.548110140212078,22.599692258009007,22.651330624859284,22.703030842987175,22.75479939680082,22.80664384853784,22.85857309136098,22.910597681418572,22.962730280413254,23.014986255976048,23.0673845125811,23.11994866811647,23.172708764397264,23.225703831555826,23.278985874795396,23.332626348845817,23.386727249571468,23.441441433677703,23.49701322535001,23.553869699323915,23.612863857020102,23.67612476246842,26.905312499999997,0.0,0.0,0.0,0.0,0.0
